span,dihedral
0.0,0.0
0.0000616837591697,-0.0000020378599249
0.0005550625190150,-0.0001650123569792
0.0015413331334360,-0.0012724059515859
0.0030195222724101,-0.0048832520136887
0.0049881711417212,-0.0133264769994743
0.0074453369226131,-0.0296893968100132
0.0103885946891171,-0.0578024528734513
0.0138150398011617,-0.1022202512297497
0.0177212907711010,-0.1681989832415162
0.0221034926008349,-0.2616703215850015
0.0269573205862274,-0.3892118998317432
0.0322779845850664,-0.5580144981551068
0.0380602337443566,-0.7758460714301738
0.0442983616822774,-1.0510127691851896
0.0509862121196922,-1.3923171094552751
0.0581171849556533,-1.8090134805339704
0.0656842427809044,-2.3107611558675907
0.0736799178229539,-2.9075750178460686
0.0820963193158649,-3.6097741959701763
0.0909251412874883,-4.4279288337790073
0.1001576707564547,-5.3728052069685672
0.1097847963308352,-6.4553094222887015
0.1197970171999845,-7.6864299330433514
0.1301844525106952,-9.0771791123129528
0.1409368511184056,-10.6385341293453184
0.1520436017038429,-12.3813773779063805
0.1634937432451133,-14.3164367077292383
0.1752759758349082,-16.4542257115409853
0.1873786718321474,-18.8049843204737961
0.1997898873370580,-21.3786199599807780
0.2124973739783608,-24.1846495166766715
0.2254885910009342,-27.2321423638189302
0.2387507176420255,-30.5296646894422139
0.2522706657837963,-34.0792350584099211
0.2660350928697133,-37.6074888891600381
0.2800304150720424,-40.9516299276432960
0.2942428206974457,-44.0965829524134278
0.3086582838174551,-47.0280297251158714
0.3232625781103715,-49.7324673795636727
0.3380412909009253,-52.1972636197934605
0.3529798373838480,-54.4107085073778478
0.3680634750173136,-56.3620626317041058
0.3832773180720472,-58.0416014711831565
0.3986063523217439,-59.4406557683630012
0.4140354498602952,-60.5516477576345835
0.4295493840312087,-61.3681231005673737
0.4451328444544774,-61.8847784008381439
0.4607704521360775,-62.0974841881487691
0.4764467746451788,-62.0033032783979934
0.4921463413440897,-61.6005044356131464
0.5078536586559104,-60.9056038263416113
0.5235532253548214,-60.0213984848070154
0.5392295478639224,-58.9663044690735418
0.5548671555455227,-57.7423828281984086
0.5704506159687913,-56.3523660902068357
0.5859645501397049,-54.7996495482599855
0.6013936476782563,-53.0882799240236025
0.6167226819279527,-51.2229414509412280
0.6319365249826865,-49.2089394303087673
0.6470201626161520,-47.0521813230308581
0.6619587090990748,-44.7591554496785662
0.6767374218896286,-42.3369073809219927
0.6913417161825448,-39.7930141095430727
0.7057571793025544,-37.1355561040084083
0.7199695849279576,-34.3730873519629441
0.7339649071302866,-31.5146035099610700
0.7477293342162038,-28.5695082832498386
0.7612492823579746,-25.6573408355140486
0.7745114089990659,-22.9800502850642374
0.7875026260216393,-20.5338729210805013
0.8002101126629420,-18.3100449064526174
0.8126213281678526,-16.2993271402412461
0.8247240241650919,-14.4920594993467375
0.8365062567548867,-12.8782163272422281
0.8479563982961571,-11.4474629336492626
0.8590631488815943,-10.1892128654648673
0.8698155474893048,-9.0926857066500020
0.8802029828000155,-8.1469651631596776
0.8902152036691648,-7.3410571883444504
0.8998423292435452,-6.6639479045826420
0.9090748587125117,-6.1046610782105972
0.9179036806841352,-5.6523149070990257
0.9263200821770462,-5.2961778834684310
0.9343157572190957,-5.0257234987304287
0.9418828150443468,-4.8306835622699964
0.9490137878803079,-4.7010999121229133
0.9557016383177226,-4.6273743024283931
0.9619397662556435,-4.6003162603287251
0.9677220154149337,-4.6111887135973006
0.9730426794137726,-4.6517511996908070
0.9778965073991651,-4.7143004770867947
0.9822787092288990,-4.7917083706464609
0.9861849601988384,-4.8774566942994397
0.9896114053108829,-4.9656691065233076
0.9925546630773869,-5.0511397668498148
0.9950118288582788,-5.1293586749081896
0.9969804777275899,-5.1965335872740752
0.9984586668665640,-5.2496084215648580
0.9994449374809851,-5.2862780717541682
0.9999383162408303,-5.3049995735202629
1.0000000000000000,-5.3073579049996624
