span,dihedral
0.0,0.0
0.0000616837591697,-0.0000028545998222
0.0005550625190150,-0.0002311465273627
0.0015413331334360,-0.0017823648027879
0.0030195222724101,-0.0068403770836608
0.0049881711417212,-0.0186675042814920
0.0074453369226131,-0.0415884064548865
0.0103885946891171,-0.0809687013708463
0.0138150398011617,-0.1431884043743749
0.0177212907711010,-0.2356102997009226
0.0221034926008349,-0.3665433744207170
0.0269573205862274,-0.5452014667344778
0.0322779845850664,-0.7816573002644239
0.0380602337443566,-1.0867920952231247
0.0442983616822774,-1.4722409658187352
0.0509862121196922,-1.9503343308945109
0.0581171849556533,-2.5340355815326610
0.0656842427809044,-3.2368752651105828
0.0736799178229539,-4.0728820600179283
0.0820963193158649,-5.0565108288672631
0.0909251412874883,-6.2025680505036576
0.1001576707564547,-7.5261349423905735
0.1097847963308352,-9.0424885949739835
0.1197970171999845,-10.7670214483643818
0.1301844525106952,-12.7151594490918640
0.1409368511184056,-14.9022792307513665
0.1520436017038429,-17.3436246670408138
0.1634937432451133,-20.0542231489827465
0.1752759758349082,-23.0488019399982846
0.1873786718321474,-26.3417049629606410
0.1997898873370580,-29.9468103723942036
0.2124973739783608,-33.8774492626035126
0.2254885910009342,-38.1463258587277707
0.2387507176420255,-42.7654395325303867
0.2522706657837963,-47.7379606689808327
0.2660350928697133,-52.6970323210797176
0.2800304150720424,-57.4243144148958891
0.2942428206974457,-61.8998977031173467
0.3086582838174551,-66.1048468458882894
0.3232625781103715,-70.0212763955090622
0.3380412909009253,-73.6324226556302790
0.3529798373838480,-76.9227111300886008
0.3680634750173136,-79.8778192939212204
0.3832773180720472,-82.4847344375423859
0.3986063523217439,-84.7318063544949212
0.4140354498602952,-86.6087946635262256
0.4295493840312087,-88.1069105769058183
0.4451328444544774,-89.2188529488054485
0.4607704521360775,-89.9388384601310804
0.4764467746451788,-90.2626258193287185
0.4921463413440897,-90.1875338822951278
0.5078536586559104,-89.7061562861226776
0.5235532253548214,-88.7812151653995159
0.5392295478639224,-87.4086581236868767
0.5548671555455227,-85.5924987132459307
0.5704506159687913,-83.3385046478743163
0.5859645501397049,-80.6541764218459605
0.6013936476782563,-77.5487190855739925
0.6167226819279527,-74.0330072880268233
0.6319365249826865,-70.1195437225076432
0.6470201626161520,-65.8224111384465971
0.6619587090990748,-61.1572181072561705
0.6767374218896286,-56.1410387549626932
0.6913417161825448,-50.7923466981447689
0.7057571793025544,-45.1309434426021028
0.7199695849279576,-39.1778815260437057
0.7339649071302866,-32.9553827068422436
0.7477293342162038,-26.4867515204701647
0.7612492823579746,-20.1520922973502365
0.7745114089990659,-14.5984583892043247
0.7875026260216393,-9.8058958376811916
0.8002101126629420,-5.7381017368998073
0.8126213281678526,-2.3571187988004567
0.8247240241650919,0.3764615444345054
0.8365062567548867,2.5032915531412527
0.8479563982961571,4.0650559787641214
0.8590631488815943,5.1042581318693010
0.8698155474893048,5.6640041126615870
0.8802029828000155,5.7877861029355699
0.8902152036691648,5.5192656206991160
0.8998423292435452,4.9020576373566200
0.9090748587125117,3.9795164524566644
0.9179036806841352,2.7945242124956167
0.9263200821770462,1.3892829482547313
0.9343157572190957,-0.1948890103840313
0.9418828150443468,-1.9177554021312062
0.9490137878803079,-3.7403543667915073
0.9557016383177226,-5.6251839504245709
0.9619397662556435,-7.5363800197369528
0.9677220154149337,-9.4398858540373567
0.9730426794137726,-11.3036127177747403
0.9778965073991651,-13.0975907541230754
0.9822787092288990,-14.7941095801725169
0.9861849601988384,-16.3678480068374483
0.9896114053108829,-17.7959923514411003
0.9925546630773869,-19.0583428579152496
0.9950118288582788,-20.1374077884427152
0.9969804777275899,-21.0184848010403584
0.9984586668665640,-21.6897292797168575
0.9994449374809851,-22.1422093373862481
0.9999383162408303,-22.3699472662988228
1.0000000000000000,-22.3984847893748338
