span,dihedral
0.0,0.0
0.0000616837591697,-0.0000000000000000
0.0005550625190150,-0.0000000000000001
0.0015413331334360,-0.0000000000000010
0.0030195222724101,-0.0000000000000036
0.0049881711417212,-0.0000000000000100
0.0074453369226131,-0.0000000000000222
0.0103885946891171,-0.0000000000000432
0.0138150398011617,-0.0000000000000763
0.0177212907711010,-0.0000000000001256
0.0221034926008349,-0.0000000000001954
0.0269573205862274,-0.0000000000002907
0.0322779845850664,-0.0000000000004167
0.0380602337443566,-0.0000000000005794
0.0442983616822774,-0.0000000000007849
0.0509862121196922,-0.0000000000010398
0.0581171849556533,-0.0000000000013510
0.0656842427809044,-0.0000000000017258
0.0736799178229539,-0.0000000000021715
0.0820963193158649,-0.0000000000026959
0.0909251412874883,-0.0000000000033070
0.1001576707564547,-0.0000000000040126
0.1097847963308352,-0.0000000000048211
0.1197970171999845,-0.0000000000057405
0.1301844525106952,-0.0000000000067792
0.1409368511184056,-0.0000000000079453
0.1520436017038429,-0.0000000000092469
0.1634937432451133,-0.0000000000106921
0.1752759758349082,-0.0000000000122887
0.1873786718321474,-0.0000000000140443
0.1997898873370580,-0.0000000000159664
0.2124973739783608,-0.0000000000180621
0.2254885910009342,-0.0000000000203380
0.2387507176420255,-0.0000000000228008
0.2522706657837963,-0.0000000000254562
0.2660350928697133,-0.0000000000283099
0.2800304150720424,-0.0000000000313668
0.2942428206974457,-0.0000000000346315
0.3086582838174551,-0.0000000000381080
0.3232625781103715,-0.0000000000417995
0.3380412909009253,-0.0000000000457088
0.3529798373838480,-0.0000000000498379
0.3680634750173136,-0.0000000000541883
0.3832773180720472,-0.0000000000587606
0.3986063523217439,-0.0000000000635548
0.4140354498602952,-0.0000000000685701
0.4295493840312087,-0.0000000000738051
0.4451328444544774,-0.0000000000792573
0.4607704521360775,-0.0000000000849238
0.4764467746451788,-0.0000000000908006
0.4921463413440897,-0.0000000000968832
0.5000000000000000,-0.0000000001000000
1.0000000000000000,0.0000000000000000
