WingName                 ControlPoint(x)          ControlPoint(y)          ControlPoint(z)          Chord                    Twist(deg)               Sweep(deg)               Dihedral(deg)            Area                     Section_Alpha(deg)       Section_CL               Section_CD_parasitic     Section_Cm               CL(Ref)                  Section_alpha_L0(deg)    
Main                 0.0000000000000E+00      2.4673503667882E-04     -1.9999999999914E+00      1.0000000000000E+00      8.3139693560871E+00      0.0000000000000E+00     -1.9924226149020E-06      9.8687926853680E-04      7.8125212434449E+00      8.5673882275453E-01      0.0000000000000E+00      0.0000000000000E+00      8.5673882275453E-01      0.0000000000000E+00
Main                 0.0000000000000E+00      2.2202500760551E-03     -1.9999999964928E+00      1.0000000000000E+00      8.3114720381753E+00      0.0000000000000E+00     -1.6133314550820E-04      2.9596638749201E-03      7.8120419381674E+00      8.5668626104924E-01      0.0000000000000E+00      0.0000000000000E+00      8.5668626104924E-01      0.0000000000000E+00
Main                 0.0000000000000E+00      6.1653325332093E-03     -1.9999999434564E+00      1.0000000000000E+00      8.3064798669030E+00      0.0000000000000E+00     -1.2440356485464E-03      4.9295276503831E-03      7.8100314069397E+00      8.5646578162865E-01      0.0000000000000E+00      0.0000000000000E+00      8.5646578162865E-01      0.0000000000000E+00
Main                 0.0000000000000E+00      1.2078089077350E-02     -1.9999996177800E+00      1.0000000000000E+00      8.2989977689405E+00      0.0000000000000E+00     -4.7743721870315E-03      6.8945265772042E-03      7.8061374679650E+00      8.5603876343707E-01      0.0000000000000E+00      0.0000000000000E+00      8.5603876343707E-01      0.0000000000000E+00
Main                 0.0000000000000E+00      1.9952684433641E-02     -1.9999983590616E+00      1.0000000000000E+00      8.2890331282151E+00      0.0000000000000E+00     -1.3029342118541E-02      8.8527214386802E-03      7.8001298834066E+00      8.5537995807043E-01      0.0000000000000E+00      0.0000000000000E+00      8.5537995807043E-01      0.0000000000000E+00
Main                 0.0000000000000E+00      2.9781346774491E-02     -1.9999946837546E+00      1.0000000000000E+00      8.2765957786243E+00      0.0000000000000E+00     -2.9027424753446E-02      1.0802179732898E-02      7.7918438271699E+00      8.5447129032485E-01      0.0000000000000E+00      0.0000000000000E+00      8.5447129032485E-01      0.0000000000000E+00
Main                 0.0000000000000E+00      4.1554374134823E-02     -1.9999857790755E+00      1.0000000000000E+00      8.2616979943305E+00      0.0000000000000E+00     -5.6513655770294E-02      1.2740977579883E-02      7.7811582657703E+00      8.5329948739355E-01      0.0000000000000E+00      0.0000000000000E+00      8.5329948739355E-01      0.0000000000000E+00
Main                 0.0000000000000E+00      5.5260140575028E-02     -1.9999668837259E+00      1.0000000000000E+00      8.2443544776481E+00      0.0000000000000E+00     -9.9941089064134E-02      1.4667201620233E-02      7.7679846764366E+00      8.5185484166837E-01      0.0000000000000E+00      0.0000000000000E+00      8.5185484166837E-01      0.0000000000000E+00
Main                 0.0000000000000E+00      7.0885099769663E-02     -1.9999305641231E+00      1.0000000000000E+00      8.2245823445342E+00      0.0000000000000E+00     -1.6444872089832E-01      1.6578950903376E-02      7.7522603518086E+00      8.5013047651779E-01      0.0000000000000E+00      0.0000000000000E+00      8.5013047651779E-01      0.0000000000000E+00
Main                 0.0000000000000E+00      8.8413782231010E-02     -1.9998658963894E+00      1.0000000000000E+00      8.2024011076971E+00      0.0000000000000E+00     -2.5583596792566E-01      1.8474338763579E-02      7.7339440223197E+00      8.4812186622739E-01      0.0000000000000E+00      0.0000000000000E+00      8.4812186622739E-01      0.0000000000000E+00
Main                 0.0000000000000E+00      1.0782878045817E-01     -1.9997575658200E+00      1.0000000000000E+00      8.1778326573396E+00      0.0000000000000E+00     -3.8053380497449E-01      2.0351494681856E-02      7.7130127957060E+00      8.4582650037954E-01      0.0000000000000E+00      0.0000000000000E+00      8.4582650037954E-01      0.0000000000000E+00
Main                 0.0000000000000E+00      1.2911071393653E-01     -1.9995848969480E+00      1.0000000000000E+00      8.1509012395559E+00      0.0000000000000E+00     -5.4557268240177E-01      2.2208566131948E-02      7.6894599281868E+00      8.4324363943592E-01      0.0000000000000E+00      0.0000000000000E+00      8.4324363943592E-01      0.0000000000000E+00
Main                 0.0000000000000E+00      1.5223816313181E-01     -1.9993208286778E+00      1.0000000000000E+00      8.1216334324040E+00      0.0000000000000E+00     -7.5854735624338E-01      2.4043720408540E-02      7.6632931757705E+00      8.4037413393803E-01      0.0000000000000E+00      0.0000000000000E+00      8.4037413393803E-01      0.0000000000000E+00
Main                 0.0000000000000E+00      1.7718755849234E-01     -1.9989308502929E+00      1.0000000000000E+00      8.0900581196760E+00      0.0000000000000E+00     -1.0275787772874E+00      2.5855146435923E-02      7.6345335908550E+00      8.3722029253963E-01      0.0000000000000E+00      0.0000000000000E+00      8.3722029253963E-01      0.0000000000000E+00
Main                 0.0000000000000E+00      2.0393300708975E-01     -1.9983719155547E+00      1.0000000000000E+00      8.0562064623934E+00      0.0000000000000E+00     -1.3612731975079E+00      2.7641056555303E-02      7.6032146928548E+00      8.3378579105585E-01      0.0000000000000E+00      0.0000000000000E+00      8.3378579105585E-01      0.0000000000000E+00
Main                 0.0000000000000E+00      2.3244603602236E-01     -1.9975913536561E+00      1.0000000000000E+00      8.0201118680550E+00      0.0000000000000E+00     -1.7686786639754E+00      2.9399688289009E-02      7.5693819799953E+00      8.3007561892542E-01      0.0000000000000E+00      0.0000000000000E+00      8.3007561892542E-01      0.0000000000000E+00
Main                 0.0000000000000E+00      2.6269522824041E-01     -1.9965257976253E+00      1.0000000000000E+00      7.9818099576676E+00      0.0000000000000E+00     -2.2592390813582E+00      3.1129306079840E-02      7.5330927762477E+00      8.2609606242521E-01      0.0000000000000E+00      0.0000000000000E+00      8.2609606242521E-01      0.0000000000000E+00
