span,dihedral
0.0,0.0
0.0000616837591697,-0.0000265733998440
0.0005550625190150,-0.0021517373631275
0.0015413331334360,-0.0165919903043311
0.0030195222724101,-0.0636769027712746
0.0049881711417212,-0.1737753402446575
0.0074453369226131,-0.3871454573119512
0.0103885946891171,-0.7537356583781288
0.0138150398011617,-1.3329373500621959
0.0177212907711010,-2.1932905105192368
0.0221034926008349,-3.4121432969235772
0.0269573205862274,-5.0752671034661772
0.0322779845850664,-7.2764286676951810
0.0380602337443566,-10.1169210021206233
0.0442983616822774,-13.7050550999968159
0.0509862121196922,-18.1556145284002852
0.0581171849556533,-23.5892751774803564
0.0656842427809044,-29.9583843379140404
0.0736799178229539,-35.7742536820139776
0.0820963193158649,-40.4957650848996593
0.0909251412874883,-43.9050606687688685
0.1001576707564547,-45.7796988871210431
0.1097847963308352,-45.8937386444746522
0.1197970171999845,-44.0188466579622428
0.1301844525106952,-40.3247892861533046
0.1409368511184056,-37.1574672903277587
0.1520436017038429,-35.0317157512756694
0.1634937432451133,-34.0593325736634256
0.1752759758349082,-34.3507609588530158
0.1873786718321474,-36.0145483291380799
0.1997898873370580,-38.0986636230928468
0.2124973739783608,-39.5030722505033509
0.2254885910009342,-40.1757639896337508
0.2387507176420255,-40.0666842795257026
0.2522706657837963,-39.1452691735551781
0.2660350928697133,-38.1811347158980681
0.2800304150720424,-37.6234913253087200
0.2942428206974457,-37.4933450829620938
0.3086582838174551,-37.8103066260343610
0.3232625781103715,-38.4200584360685511
0.3380412909009253,-38.8853058156079214
0.3529798373838480,-39.1776819217483094
0.3680634750173136,-39.2914236995226958
0.3832773180720472,-39.2569670443225078
0.3986063523217439,-39.2523328131752578
0.4140354498602952,-39.3036507291711246
0.4295493840312087,-39.4118794160302315
0.4451328444544774,-39.5570474518120747
0.4607704521360775,-39.6092975617153513
0.4764467746451788,-39.5450714120131650
0.4921463413440897,-39.3637404519841354
0.5078536586559104,-39.1113035849806749
0.5235532253548214,-39.0647817926363246
0.5392295478639224,-39.2696419481070222
0.5548671555455227,-39.7241935399588044
0.5704506159687913,-40.3394497402957768
0.5859645501397049,-40.6189090768199321
0.6013936476782563,-40.4888813500832043
0.6167226819279527,-39.9568057440341136
0.6319365249826865,-39.1325002169890013
0.6470201626161520,-38.7401292235782648
0.6619587090990748,-38.9082095791083020
0.6767374218896286,-39.6196190637821246
0.6913417161825448,-40.7761516249536271
0.7057571793025544,-40.8073734067829719
0.7199695849279576,-39.1621117168233468
0.7339649071302866,-35.9157585102684607
0.7477293342162038,-31.1489721426637516
0.7612492823579746,-25.6452534233162623
0.7745114089990659,-20.7144743780720546
0.7875026260216393,-16.3605790626038470
0.8002101126629420,-12.5576953861111633
0.8126213281678526,-9.2787447131245244
0.8247240241650919,-6.7768315143789550
0.8365062567548867,-5.2639825787500740
0.8479563982961571,-4.6660796028377263
0.8590631488815943,-4.9076507730983394
0.8698155474893048,-5.9122454288735753
0.8802029828000155,-7.4337316304599881
0.8902152036691648,-8.4561613763244168
0.8998423292435452,-8.8783749804556464
0.9090748587125117,-8.7667367019557787
0.9179036806841352,-8.1869292371598021
0.9263200821770462,-7.2036301139573879
0.9343157572190957,-5.8801948684390482
0.9418828150443468,-4.3925391188854519
0.9490137878803079,-3.2459488277759192
0.9557016383177226,-2.4458352063979873
0.9619397662556435,-1.9396575396340268
0.9677220154149337,-1.6774605035307104
0.9730426794137726,-1.6121225874571792
0.9778965073991651,-1.6995895856198331
0.9822787092288990,-1.8990921895410793
0.9861849601988384,-2.1733467796184414
0.9896114053108829,-2.4887385839501803
0.9925546630773869,-2.8154864460534554
0.9950118288582788,-3.1277885195099770
0.9969804777275899,-3.4039482867678998
0.9984586668665640,-3.6264803808867327
0.9994449374809851,-3.7821957726641813
0.9999383162408303,-3.8622659709744767
1.0000000000000000,-3.8723785619808950
